"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,4275201.7127,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,5162764.9306,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,4888589.9705,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,5422350.99,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,5823020.8725,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,5658294.9746,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,5061209.5376,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,5918962.5382,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,6823667.5967,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,6001071.0358,,
"CAN","Canada","LF51ASNC","Equity","RS1","Total economy","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,7137451.4452,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,4396.7424,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,5214.3559,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2012","2012","USD","US Dollar","6","Millions",,,6997.6882,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2013","2013","USD","US Dollar","6","Millions",,,7387.1756,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2014","2014","USD","US Dollar","6","Millions",,,8372.5541,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2015","2015","USD","US Dollar","6","Millions",,,7583.0925,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2016","2016","USD","US Dollar","6","Millions",,,8500.0372,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2017","2017","USD","US Dollar","6","Millions",,,9777.6006,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2018","2018","USD","US Dollar","6","Millions",,,9645.1873,,
"CAN","Canada","LF52ASNC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2019","2019","USD","US Dollar","6","Millions",,,11289.9526,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1990","1990","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1991","1991","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1992","1992","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1993","1993","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1994","1994","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1995","1995","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1996","1996","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1997","1997","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1998","1998","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","1999","1999","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2000","2000","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2001","2001","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2002","2002","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2003","2003","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2004","2004","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2005","2005","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2006","2006","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2007","2007","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2008","2008","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2009","2009","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2010","2010","USD","US Dollar","6","Millions",,,0,,
"CAN","Canada","LF52LINC","Investment fund shares/units","RS2","Rest of the world","CXCE","US $, current prices, current exchange rates, end of period","2011","2011","USD","US Dollar","6","Millions",,,0,,
