Year,Economy,Economy Label,Flow,Flow Label,US$ at current prices in millions,US$ at current prices in millions Footnote,US$ at current prices in millions Missing value,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Percentage of Gross Domestic Product Missing value
2014,500,"Montserrat",15,"Receipts",2.125,"Imputed from IMF_bop",,3.6041,,
2014,500,"Montserrat",16,"Payments",3.048,"Imputed from IMF_bop",,5.17015,,
2014,504,"Morocco",15,"Receipts",7788.7,,,6.53794,,
2014,504,"Morocco",16,"Payments",100.2,,,0.08411,,
2014,508,"Mozambique",15,"Receipts",155.465,,,0.86474,,
2014,508,"Mozambique",16,"Payments",193.87,,,1.07836,,
2014,104,"Myanmar",15,"Receipts",1807.678,,,2.72652,,
2014,516,"Namibia",15,"Receipts",80.722,,,0.64971,,
2014,516,"Namibia",16,"Payments",131.232,,,1.05625,,
2014,524,"Nepal",15,"Receipts",5888.65,,,26.25288,,
2014,524,"Nepal",16,"Payments",9.103,,,0.04058,,
2014,528,"Netherlands (Kingdom of the)",15,"Receipts",1482.636,,,0.1664,,
2014,528,"Netherlands (Kingdom of the)",16,"Payments",8282.701,,,0.92962,,
2014,530,"Netherlands Antilles",15,"Receipts",,,"Not applicable",,,"Not applicable"
2014,530,"Netherlands Antilles",16,"Payments",,,"Not applicable",,,"Not applicable"
2014,540,"New Caledonia",15,"Receipts",720.847,,,6.78707,,
2014,554,"New Zealand",15,"Receipts",535.106,,,0.26581,,
2014,554,"New Zealand",16,"Payments",777.101,,,0.38602,,
2014,558,"Nicaragua",15,"Receipts",1140.2,,,9.59729,,
2014,562,"Niger",15,"Receipts",219.08,,,2.01415,,
2014,562,"Niger",16,"Payments",147.283,,,1.35407,,
2014,566,"Nigeria",15,"Receipts",20999.1,,,3.69378,,
2014,807,"North Macedonia",15,"Receipts",383.353,,,3.37392,,
2014,807,"North Macedonia",16,"Payments",23.991,,,0.21115,,
2014,578,"Norway",15,"Receipts",759.948,,,0.15146,,
2014,578,"Norway",16,"Payments",5941.155,,,1.18412,,
2014,512,"Oman",15,"Receipts",39.012,,,0.04208,,
2014,512,"Oman",16,"Payments",10300.832,,,11.11211,,
2014,586,"Pakistan",15,"Receipts",17244,,,6.30153,,
2014,586,"Pakistan",16,"Payments",16,,,0.00585,,
2014,585,"Palau",15,"Receipts",2.218,,,0.91224,,
2014,585,"Palau",16,"Payments",9.527,,,3.91803,,
2014,591,"Panama",15,"Receipts",756.4,,,1.48108,,
2014,591,"Panama",16,"Payments",814.5,,,1.59484,,
2014,598,"Papua New Guinea",15,"Receipts",10.474,,,0.04513,,
2014,598,"Papua New Guinea",16,"Payments",406.266,,,1.75033,,
2014,600,"Paraguay",15,"Receipts",506.64,,,1.25474,,
2014,600,"Paraguay",16,"Payments",50.945,,,0.12617,,
2014,604,"Peru",15,"Receipts",2636.54,,,1.31311,,
2014,608,"Philippines",15,"Receipts",28690.798,,,9.6445,,
2014,608,"Philippines",16,"Payments",182.982,,,0.06151,,
2014,616,"Poland",15,"Receipts",7468,,,1.38532,,
2014,616,"Poland",16,"Payments",2183,,,0.40495,,
2014,620,"Portugal",15,"Receipts",8034.867,,,3.49956,,
2014,620,"Portugal",16,"Payments",457.221,,,0.19914,,
2014,634,"Qatar",15,"Receipts",498.626,,,0.24179,,
2014,634,"Qatar",16,"Payments",11230.22,,,5.44563,,
2014,410,"Republic of Korea",15,"Receipts",6573.5,,,0.44286,,
2014,410,"Republic of Korea",16,"Payments",9977.6,,,0.6722,,
2014,498,"Republic of Moldova",15,"Receipts",2075.92,,,22.07935,,
2014,498,"Republic of Moldova",16,"Payments",147.05,,,1.56401,,
2014,642,"Romania",15,"Receipts",5083.523,,,2.54541,,
2014,642,"Romania",16,"Payments",592.769,,,0.29681,,
2014,643,"Russian Federation",15,"Receipts",7776.54,,,0.37764,,
2014,643,"Russian Federation",16,"Payments",32640.36,,,1.58507,,
2014,646,"Rwanda",15,"Receipts",183.594,,,2.2279,,
2014,646,"Rwanda",16,"Payments",99.07,,,1.20221,,
2014,659,"Saint Kitts and Nevis",15,"Receipts",21.7,,,2.27661,,
2014,659,"Saint Kitts and Nevis",16,"Payments",16,,,1.67861,,
2014,662,"Saint Lucia",15,"Receipts",35.3,,,2.0177,,
2014,662,"Saint Lucia",16,"Payments",17.4,,,0.99456,,
2014,670,"Saint Vincent and the Grenadines",15,"Receipts",43.5,,,5.64276,,
2014,670,"Saint Vincent and the Grenadines",16,"Payments",11.5,,,1.49176,,
2014,882,"Samoa",15,"Receipts",140.502,,,17.17545,,
2014,882,"Samoa",16,"Payments",12.468,,,1.52412,,
2014,678,"Sao Tome and Principe",15,"Receipts",26.828,,,7.68928,,
2014,682,"Saudi Arabia",15,"Receipts",273.304,,,0.03565,,
2014,682,"Saudi Arabia",16,"Payments",36924.24,,,4.81659,,
2014,686,"Senegal",15,"Receipts",1931.625,,,9.77003,,
2014,686,"Senegal",16,"Payments",300.415,,,1.51948,,
2014,688,"Serbia",15,"Receipts",3696.032,,,7.8535,,
2014,688,"Serbia",16,"Payments",267.159,,,0.56767,,
2014,690,"Seychelles",15,"Receipts",15.076,,,1.08646,,
2014,690,"Seychelles",16,"Payments",57.662,,,4.15547,,
2014,694,"Sierra Leone",15,"Receipts",62.43,,,1.24482,,
2014,694,"Sierra Leone",16,"Payments",6.84,,,0.13639,,
2014,534,"Sint Maarten (Dutch part)",15,"Receipts",62.168,,,4.64518,,
2014,534,"Sint Maarten (Dutch part)",16,"Payments",114.089,,,8.5248,,
2014,703,"Slovakia",15,"Receipts",2395.643,,,2.36485,,
2014,703,"Slovakia",16,"Payments",225.508,,,0.22261,,
2014,705,"Slovenia",15,"Receipts",373.328,,,0.74769,,
2014,705,"Slovenia",16,"Payments",227.66,,,0.45595,,
2014,090,"Solomon Islands",15,"Receipts",16.335,,,1.22307,,
2014,090,"Solomon Islands",16,"Payments",45.891,,,3.43607,,
2014,710,"South Africa",15,"Receipts",913.403,,,0.2398,,
2014,710,"South Africa",16,"Payments",1093.586,,,0.2871,,
2014,724,"Spain",15,"Receipts",7468.631,,,0.54516,,
2014,724,"Spain",16,"Payments",402.801,,,0.0294,,
2014,144,"Sri Lanka",15,"Receipts",7036.327,,,8.52593,,
2014,144,"Sri Lanka",16,"Payments",887.06,,,1.07485,,
2014,275,"State of Palestine",15,"Receipts",1804.542,,,12.89908,,
2014,275,"State of Palestine",16,"Payments",36.129,,,0.25825,,
2014,729,"Sudan",15,"Receipts",506.557,,,0.64867,,
2014,736,"Sudan (...2011)",15,"Receipts",,,"Not applicable",,,"Not applicable"
2014,736,"Sudan (...2011)",16,"Payments",,,"Not applicable",,,"Not applicable"
2014,752,"Sweden",15,"Receipts",4561.048,,,0.78373,,
2014,752,"Sweden",16,"Payments",1590.831,,,0.27336,,
2014,756,"Switzerland",15,"Receipts",2406.168,,,0.33118,,
2014,756,"Switzerland",16,"Payments",26816.169,,,3.69095,,
2014,760,"Syrian Arab Republic",15,"Receipts",1346.9,"Imputed from EIU",,5.74742,,
2014,762,"Tajikistan",15,"Receipts",3384.055,,,35.70519,,
2014,762,"Tajikistan",16,"Payments",303.613,,,3.20342,,
2014,764,"Thailand",15,"Receipts",6524.115,,,1.60164,,
2014,764,"Thailand",16,"Payments",3620.432,,,0.8888,,
2014,768,"Togo",15,"Receipts",427.861,,,6.70124,,
2014,768,"Togo",16,"Payments",153.995,,,2.41189,,
2014,776,"Tonga",15,"Receipts",119.291,,,27.63494,,
2014,780,"Trinidad and Tobago",15,"Receipts",144.83,,,0.48768,,
2014,780,"Trinidad and Tobago",16,"Payments",253.005,,,0.85194,,
2014,788,"Tunisia",15,"Receipts",2346.621,,,4.70075,,
2014,788,"Tunisia",16,"Payments",28.451,,,0.05699,,
2014,792,"Turkiye",15,"Receipts",1739,,,0.18521,,
2014,792,"Turkiye",16,"Payments",815,,,0.0868,,
2014,798,"Tuvalu",15,"Receipts",3.244,,,8.62967,,
2014,798,"Tuvalu",16,"Payments",1.303,,,3.46596,,
2014,800,"Uganda",15,"Receipts",887.611,,,2.2767,,
2014,800,"Uganda",16,"Payments",301.772,,,0.77404,,
2014,804,"Ukraine",15,"Receipts",7354,,,5.50845,,
2014,804,"Ukraine",16,"Payments",1702,,,1.27487,,
2014,784,"United Arab Emirates",16,"Payments",28275.385,,,6.82807,,
2014,826,"United Kingdom",15,"Receipts",4937.268,,,0.1611,,
2014,826,"United Kingdom",16,"Payments",11572.711,,,0.37761,,
2014,834,"United Republic of Tanzania",15,"Receipts",389.486,,,0.76013,,
2014,834,"United Republic of Tanzania",16,"Payments",98.283,,,0.19181,,
2014,840,"United States",15,"Receipts",6503,,,0.03693,,
2014,840,"United States",16,"Payments",57239,,,0.32507,,
2014,858,"Uruguay",15,"Receipts",97.831,,,0.16174,,
2014,858,"Uruguay",16,"Payments",93.966,,,0.15535,,
2014,860,"Uzbekistan",15,"Receipts",6814.316,,,8.42883,,
2014,860,"Uzbekistan",16,"Payments",607.072,,,0.7509,,
2014,548,"Vanuatu",15,"Receipts",41.583,,,5.10249,,
2014,548,"Vanuatu",16,"Payments",3.715,,,0.45585,,
2014,704,"Viet Nam",15,"Receipts",9794,,,4.1953,,
2014,887,"Yemen",15,"Receipts",3350.5,,,10.08454,,
2014,894,"Zambia",15,"Receipts",58.3,,,0.21841,,
2014,894,"Zambia",16,"Payments",81.2,,,0.3042,,
2014,716,"Zimbabwe",15,"Receipts",1903.971,,,9.7662,,
2014,716,"Zimbabwe",16,"Payments",10.841,,,0.05561,,
2015,004,"Afghanistan",15,"Receipts",348.625,,,1.86435,,
2015,004,"Afghanistan",16,"Payments",228.992,,,1.22458,,
2015,008,"Albania",15,"Receipts",1290.864,,,11.33637,,
2015,008,"Albania",16,"Payments",153.312,,,1.34639,,
2015,012,"Algeria",15,"Receipts",2000,"Imputed from EIU",,1.20497,,
2015,012,"Algeria",16,"Payments",72.129,,,0.04346,,
2015,024,"Angola",15,"Receipts",11.115,,,0.00957,,
2015,024,"Angola",16,"Payments",1252.909,,,1.07829,,
2015,660,"Anguilla",15,"Receipts",2.821,"Imputed from IMF_bop",,0.8535,,
2015,660,"Anguilla",16,"Payments",15.373,"Imputed from IMF_bop",,4.65091,,
2015,028,"Antigua and Barbuda",15,"Receipts",31.244,,,2.33744,,
2015,028,"Antigua and Barbuda",16,"Payments",52.823,,,3.95174,,
2015,032,"Argentina",15,"Receipts",494.434,,,0.07667,,
2015,032,"Argentina",16,"Payments",685.001,,,0.10622,,
2015,051,"Armenia",15,"Receipts",1491.476,,,14.13274,,
2015,051,"Armenia",16,"Payments",363.788,,,3.44714,,
2015,533,"Aruba",16,"Payments",101.228,,,3.4165,,
2015,036,"Australia",15,"Receipts",2174.651,,,0.17449,,
2015,036,"Australia",16,"Payments",6032.85,,,0.48406,,
2015,040,"Austria",15,"Receipts",2863.607,,,0.74999,,
2015,040,"Austria",16,"Payments",4750.215,,,1.24411,,
2015,031,"Azerbaijan",15,"Receipts",1269.964,,,2.39272,,
2015,031,"Azerbaijan",16,"Payments",1293.019,,,2.43615,,
2015,044,"Bahamas",16,"Payments",178.8,,,1.5268,,
2015,048,"Bahrain",16,"Payments",2367.3,,,7.62402,,
2015,050,"Bangladesh",15,"Receipts",15295.536,,,6.68556,,
2015,050,"Bangladesh",16,"Payments",32.103,,,0.01403,,
2015,052,"Barbados",15,"Receipts",198.038,,,4.18332,,
2015,112,"Belarus",15,"Receipts",931.5,,,1.64999,,
2015,112,"Belarus",16,"Payments",162.3,,,0.28749,,
2015,056,"Belgium",15,"Receipts",10464.912,,,2.2644,,
2015,056,"Belgium",16,"Payments",4441.159,,,0.96098,,
2015,084,"Belize",15,"Receipts",84.744,,,3.86129,,
2015,084,"Belize",16,"Payments",41.161,,,1.87548,,
2015,204,"Benin",15,"Receipts",214.45,,,1.88452,,
2015,204,"Benin",16,"Payments",98.217,,,0.8631,,
2015,060,"Bermuda",15,"Receipts",1445.392,,,21.71673,,
2015,060,"Bermuda",16,"Payments",186.973,,,2.80923,,
2015,064,"Bhutan",15,"Receipts",19.657,,,0.96294,,
2015,064,"Bhutan",16,"Payments",54.959,,,2.69232,,
2015,068,"Bolivia (Plurinational State of)",15,"Receipts",1190.958,,,3.60894,,
2015,068,"Bolivia (Plurinational State of)",16,"Payments",210.176,,,0.63689,,
2015,070,"Bosnia and Herzegovina",15,"Receipts",1801.112,,,10.97948,,
2015,070,"Bosnia and Herzegovina",16,"Payments",55.544,,,0.33859,,
2015,072,"Botswana",15,"Receipts",30.046,,,0.22205,,
2015,072,"Botswana",16,"Payments",94.742,,,0.7002,,
2015,076,"Brazil",15,"Receipts",2896.91,,,0.16074,,
2015,076,"Brazil",16,"Payments",1339.087,,,0.0743,,
2015,100,"Bulgaria",15,"Receipts",1494.74,,,2.94438,,
2015,100,"Bulgaria",16,"Payments",114.85,,,0.22623,,
2015,854,"Burkina Faso",15,"Receipts",384.986,,,3.25619,,
2015,854,"Burkina Faso",16,"Payments",180.768,,,1.52892,,
2015,108,"Burundi",15,"Receipts",51.041,,,1.81607,,
2015,132,"Cabo Verde",15,"Receipts",200.904,,,11.48578,,
2015,132,"Cabo Verde",16,"Payments",14.208,,,0.81226,,
2015,116,"Cambodia",15,"Receipts",1185.471,,,6.56772,,
2015,116,"Cambodia",16,"Payments",314.341,,,1.7415,,
2015,120,"Cameroon",15,"Receipts",241.707,,,0.75097,,
2015,120,"Cameroon",16,"Payments",75.607,,,0.23491,,
2015,124,"Canada",15,"Receipts",1274.255,,,0.08189,,
2015,124,"Canada",16,"Payments",5114.158,,,0.32865,,
2015,152,"Chile",15,"Receipts",58.992,,,0.02419,,
2015,152,"Chile",16,"Payments",386.477,,,0.15844,,
2015,156,"China",15,"Receipts",63937.647,,,0.57802,,
2015,156,"China",16,"Payments",5718.191,,,0.05169,,
2015,344,"China, Hong Kong SAR",15,"Receipts",386.751,,,0.12501,,
2015,344,"China, Hong Kong SAR",16,"Payments",758.671,,,0.24522,,
2015,446,"China, Macao SAR",15,"Receipts",39.528,,,0.08775,,
2015,446,"China, Macao SAR",16,"Payments",1949.44,,,4.32746,,
2015,158,"China, Taiwan Province of",15,"Receipts",397,"Imputed from EIU",,0.07427,,
2015,170,"Colombia",15,"Receipts",5001.596,,,1.70423,,
2015,170,"Colombia",16,"Payments",333.683,,,0.1137,,
2015,174,"Comoros",15,"Receipts",131.866,,,13.6558,,
2015,178,"Congo",15,"Receipts",29.796,,,0.2398,,
2015,188,"Costa Rica",15,"Receipts",551.989,,,0.97798,,
2015,188,"Costa Rica",16,"Payments",407.784,,,0.72248,,
2015,384,"Cote d'Ivoire",15,"Receipts",336.382,,,0.73478,,
2015,384,"Cote d'Ivoire",16,"Payments",649.769,,,1.41934,,
2015,191,"Croatia",15,"Receipts",2677.258,,,5.31656,,
2015,191,"Croatia",16,"Payments",412.762,,,0.81967,,
2015,192,"Cuba",15,"Receipts",3031.3,"Imputed from EIU",,3.47604,,
2015,531,"Curacao",15,"Receipts",142.374,,,4.65461,,
2015,531,"Curacao",16,"Payments",130.207,,,4.25682,,
2015,196,"Cyprus",15,"Receipts",297.848,,,1.49663,,
2015,196,"Cyprus",16,"Payments",634.53,,,3.18838,,
2015,203,"Czechia",15,"Receipts",2674.828,,,1.42253,,
2015,203,"Czechia",16,"Payments",1376.392,,,0.73199,,
2015,180,"Dem. Rep. of the Congo",15,"Receipts",1166.568,,,3.07658,,
2015,180,"Dem. Rep. of the Congo",16,"Payments",851.177,,,2.2448,,
2015,208,"Denmark",15,"Receipts",1258.256,,,0.41571,,
2015,208,"Denmark",16,"Payments",2781.262,,,0.9189,,
2015,262,"Djibouti",15,"Receipts",39.714,,,1.62397,,
2015,212,"Dominica",15,"Receipts",51.915,,,9.60078,,
2015,212,"Dominica",16,"Payments",24.806,,,4.58743,,
2015,214,"Dominican Republic",15,"Receipts",5196.2,,,7.30265,,
2015,214,"Dominican Republic",16,"Payments",585,,,0.82215,,
2015,218,"Ecuador",15,"Receipts",2387.556,,,2.40462,,
2015,218,"Ecuador",16,"Payments",291.534,,,0.29362,,
2015,818,"Egypt",15,"Receipts",18325.4,,,5.76734,,
2015,818,"Egypt",16,"Payments",622.7,,,0.19598,,
2015,222,"El Salvador",15,"Receipts",4274.621,,,18.23781,,
2015,222,"El Salvador",16,"Payments",74.34,,,0.31717,,
2015,233,"Estonia",15,"Receipts",457.283,,,1.99848,,
2015,233,"Estonia",16,"Payments",93.682,,,0.40942,,
2015,748,"Eswatini",15,"Receipts",95.771,,,2.35935,,
2015,748,"Eswatini",16,"Payments",19.331,,,0.47622,,
2015,231,"Ethiopia",15,"Receipts",1086.987,,,1.72322,,
2015,231,"Ethiopia",16,"Payments",14.438,,,0.02289,,
2015,234,"Faroe Islands",15,"Receipts",158.412,,,,,"No value reported or collected"
2015,242,"Fiji",15,"Receipts",252.357,,,5.38944,,
2015,242,"Fiji",16,"Payments",9.666,,,0.20643,,
2015,246,"Finland",15,"Receipts",865.42,,,0.36914,,
2015,246,"Finland",16,"Payments",927.659,,,0.39569,,
2015,250,"France",15,"Receipts",24066.99,,,0.98708,,
2015,250,"France",16,"Payments",12791.55,,,0.52463,,
2015,258,"French Polynesia",15,"Receipts",564.274,,,10.59927,,
2015,266,"Gabon",15,"Receipts",18.458,,,0.12843,,
2015,270,"Gambia",15,"Receipts",154,,,11.17418,,
2015,270,"Gambia",16,"Payments",20.5,,,1.48747,,
2015,268,"Georgia",15,"Receipts",1458.741,,,9.75507,,
2015,268,"Georgia",16,"Payments",95.862,,,0.64106,,
2015,276,"Germany",15,"Receipts",15565.847,,,0.46379,,
2015,276,"Germany",16,"Payments",14320.879,,,0.42669,,
2015,288,"Ghana",15,"Receipts",4982.442,,,9.95813,,
2015,288,"Ghana",16,"Payments",2607.106,,,5.21068,,
2015,300,"Greece",15,"Receipts",509.336,,,0.26039,,
2015,300,"Greece",16,"Payments",1870.201,,,0.95611,,
2015,308,"Grenada",15,"Receipts",43.355,,,4.34848,,
2015,308,"Grenada",16,"Payments",47.65,,,4.7793,,
2015,320,"Guatemala",15,"Receipts",6481.896,,,10.42339,,
2015,320,"Guatemala",16,"Payments",22.906,,,0.03683,,
2015,324,"Guinea",15,"Receipts",130.582,,,1.48487,,
2015,324,"Guinea",16,"Payments",25.7,,,0.29223,,
2015,624,"Guinea-Bissau",15,"Receipts",84.953,,,8.11054,,
2015,624,"Guinea-Bissau",16,"Payments",38.407,,,3.66673,,
2015,328,"Guyana",15,"Receipts",302.8,,,7.07503,,
2015,328,"Guyana",16,"Payments",132,,,3.08423,,
2015,332,"Haiti",15,"Receipts",2195.56,,,15.45689,,
2015,332,"Haiti",16,"Payments",247.298,,,1.74099,,
2015,340,"Honduras",15,"Receipts",3666.201,,,17.47493,,
2015,348,"Hungary",15,"Receipts",3953.858,,,3.15869,,
2015,348,"Hungary",16,"Payments",676.852,,,0.54073,,
2015,352,"Iceland",15,"Receipts",216.942,,,1.23845,,
2015,352,"Iceland",16,"Payments",84.516,,,0.48248,,
2015,356,"India",15,"Receipts",68909.693,,,3.20994,,
2015,356,"India",16,"Payments",4882.832,,,0.22745,,
2015,360,"Indonesia",15,"Receipts",9659.169,,,1.12204,,
2015,360,"Indonesia",16,"Payments",4605.139,,,0.53495,,
2015,364,"Iran (Islamic Republic of)",15,"Receipts",1330,"Imputed from EIU",,0.31878,,
2015,368,"Iraq",15,"Receipts",1004.5,,,0.60231,,
2015,368,"Iraq",16,"Payments",539.3,,,0.32337,,
2015,372,"Ireland",15,"Receipts",603.614,,,0.20654,,
2015,372,"Ireland",16,"Payments",703.548,,,0.24074,,
2015,376,"Israel",15,"Receipts",5890,,,1.94567,,
2015,376,"Israel",16,"Payments",4732.7,,,1.56337,,
2015,380,"Italy",15,"Receipts",9607.744,,,0.52333,,
2015,380,"Italy",16,"Payments",8860.397,,,0.48262,,
2015,388,"Jamaica",15,"Receipts",2361.234,,,16.6311,,
2015,388,"Jamaica",16,"Payments",287.14,,,2.02244,,
2015,392,"Japan",15,"Receipts",3325.098,,,0.07481,,
2015,392,"Japan",16,"Payments",4000.341,,,0.09,,
2015,400,"Jordan",15,"Receipts",5348.31,,,13.86039,,
2015,400,"Jordan",16,"Payments",596.761,,,1.54653,,
2015,398,"Kazakhstan",15,"Receipts",294.27,,,0.15959,,
2015,398,"Kazakhstan",16,"Payments",3181.476,,,1.72542,,
2015,404,"Kenya",15,"Receipts",1569.268,,,2.23796,,
2015,404,"Kenya",16,"Payments",35.051,,,0.04999,,
2015,296,"Kiribati",15,"Receipts",14.048,,,8.24937,,
2015,296,"Kiribati",16,"Payments",1.028,,,0.60356,,
2015,412,"Kosovo",15,"Receipts",971.416,,,15.43569,,
2015,412,"Kosovo",16,"Payments",68.396,,,1.0868,,
2015,414,"Kuwait",16,"Payments",15202.536,,,13.26752,,
2015,417,"Kyrgyzstan",15,"Receipts",1687.702,,,25.27189,,
2015,417,"Kyrgyzstan",16,"Payments",362.555,,,5.42895,,
2015,418,"Lao People's Dem. Rep.",15,"Receipts",189.212,,,1.31485,,
2015,418,"Lao People's Dem. Rep.",16,"Payments",43.338,,,0.30116,,
2015,428,"Latvia",15,"Receipts",1335.769,,,4.90152,,
2015,428,"Latvia",16,"Payments",273.066,,,1.002,,
2015,422,"Lebanon",15,"Receipts",7480.817,,,14.98281,,
2015,422,"Lebanon",16,"Payments",3674.947,,,7.3603,,
2015,426,"Lesotho",15,"Receipts",347.825,,,14.74028,,
2015,430,"Liberia",15,"Receipts",654.424,,,24.51946,,
2015,430,"Liberia",16,"Payments",339.788,,,12.73091,,
2015,434,"Libya",16,"Payments",839.8,,,1.72382,,
2015,440,"Lithuania",15,"Receipts",1372.817,,,3.31447,,
2015,440,"Lithuania",16,"Payments",589.066,,,1.42222,,
2015,442,"Luxembourg",15,"Receipts",1675.23,,,2.78985,,
2015,442,"Luxembourg",16,"Payments",11232.765,,,18.70649,,
2015,450,"Madagascar",15,"Receipts",326.845,,,2.88655,,
2015,450,"Madagascar",16,"Payments",57.976,,,0.51202,,
2015,454,"Malawi",15,"Receipts",41.494,,,0.50504,,
2015,454,"Malawi",16,"Payments",20.001,,,0.24344,,
2015,458,"Malaysia",15,"Receipts",1643.721,,,0.54544,,
2015,458,"Malaysia",16,"Payments",10482.815,,,3.47856,,
2015,462,"Maldives",15,"Receipts",3.644,,,0.08823,,
2015,462,"Maldives",16,"Payments",348.365,,,8.436,,
2015,466,"Mali",15,"Receipts",816.93,,,6.23856,,
2015,466,"Mali",16,"Payments",132.911,,,1.01498,,
2015,470,"Malta",15,"Receipts",274.4,,,2.47497,,
2015,470,"Malta",16,"Payments",403.791,,,3.64202,,
2015,584,"Marshall Islands",15,"Receipts",27.34,,,14.94013,,
2015,584,"Marshall Islands",16,"Payments",18.452,,,10.08331,,
2015,478,"Mauritania",15,"Receipts",65,"Imputed from EIU",,1.05402,,
2015,480,"Mauritius",15,"Receipts",223.578,,,1.86202,,
2015,480,"Mauritius",16,"Payments",599.739,,,4.99479,,
2015,484,"Mexico",15,"Receipts",26824.907,,,2.21091,,
2015,484,"Mexico",16,"Payments",632.147,,,0.0521,,
2015,583,"Micronesia (Federated States of)",15,"Receipts",23.339,,,7.37423,,
2015,496,"Mongolia",15,"Receipts",260.911,,,2.24538,,
2015,496,"Mongolia",16,"Payments",227.552,,,1.95829,,
2015,499,"Montenegro",15,"Receipts",469.735,,,11.58952,,
2015,499,"Montenegro",16,"Payments",53.64,,,1.32343,,
2015,500,"Montserrat",15,"Receipts",1.845,"Imputed from IMF_bop",,3.00659,,
2015,500,"Montserrat",16,"Payments",2.404,"Imputed from IMF_bop",,3.91668,,
2015,504,"Morocco",15,"Receipts",6903.544,,,6.25243,,
2015,504,"Morocco",16,"Payments",78.799,,,0.07137,,
2015,508,"Mozambique",15,"Receipts",142.879,,,0.88148,,
2015,508,"Mozambique",16,"Payments",190.567,,,1.17569,,
2015,104,"Myanmar",15,"Receipts",1933.728,,,3.09181,,
2015,516,"Namibia",15,"Receipts",46.674,,,0.41176,,
2015,516,"Namibia",16,"Payments",71.44,,,0.63025,,
2015,524,"Nepal",15,"Receipts",6729.936,,,28.43576,,
2015,524,"Nepal",16,"Payments",9.494,,,0.04012,,
2015,528,"Netherlands (Kingdom of the)",15,"Receipts",2298.091,,,0.3003,,
2015,528,"Netherlands (Kingdom of the)",16,"Payments",10222.554,,,1.33582,,
2015,530,"Netherlands Antilles",15,"Receipts",,,"Not applicable",,,"Not applicable"
2015,530,"Netherlands Antilles",16,"Payments",,,"Not applicable",,,"Not applicable"
2015,540,"New Caledonia",15,"Receipts",612.899,,,7.01684,,
2015,554,"New Zealand",15,"Receipts",531.736,,,0.29862,,
2015,554,"New Zealand",16,"Payments",728.535,,,0.40914,,
2015,558,"Nicaragua",15,"Receipts",1197.5,,,9.38723,,
2015,562,"Niger",15,"Receipts",171.586,,,1.77322,,
2015,562,"Niger",16,"Payments",101.27,,,1.04655,,
2015,566,"Nigeria",15,"Receipts",20626.047,,,4.17039,,
2015,566,"Nigeria",16,"Payments",1035.451,,,0.20936,,
2015,807,"North Macedonia",15,"Receipts",326.902,,,3.24806,,
2015,807,"North Macedonia",16,"Payments",19.891,,,0.19763,,
2015,578,"Norway",15,"Receipts",608.942,,,0.15688,,
2015,578,"Norway",16,"Payments",4578.257,,,1.17948,,
2015,512,"Oman",15,"Receipts",39.012,,,0.04956,,
2015,512,"Oman",16,"Payments",10990.897,,,13.96363,,
2015,586,"Pakistan",15,"Receipts",19306,,,6.49991,,
2015,586,"Pakistan",16,"Payments",30,,,0.0101,,
2015,585,"Palau",15,"Receipts",2.274,,,0.81078,,
2015,585,"Palau",16,"Payments",16.785,,,5.98539,,
2015,591,"Panama",15,"Receipts",554.2,,,0.99824,,
2015,591,"Panama",16,"Payments",828.9,,,1.49304,,
2015,598,"Papua New Guinea",15,"Receipts",4,,,0.01841,,
2015,598,"Papua New Guinea",16,"Payments",280.7,,,1.29216,,
2015,600,"Paraguay",15,"Receipts",553.64,,,1.52891,,
2015,600,"Paraguay",16,"Payments",115.063,,,0.31775,,
