alpha2;year;p2;ahweal992j;shweal992j;afiinc992j;sfiinc992j;afainc992j;sfainc992j;aptinc992j;sptinc992j;adiinc992j;sdiinc992j;npopul992i;mhweal992j;mfiinc992j;mfainc992j;mptinc992j;mdiinc992j
"US";1992;"p90p95";300099.79;.14071763;43632.275;.10930404;66763.86;.11136076;62845.986;.10482582;57361.219;.09567735;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p95p99";602888.94;.22615704;67455.854;.13518795;107745.84;.1437743;107027.68;.14281599;94618.928;.12625796;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p0p99";78017.649;.72433731;17339.416;.86005855;25913.249;.85581088;25732.921;.84985538;26544.766;.87666735;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p0";-31443;1;-26993;1;-2591;1;-2238;1;-1725;1;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p1";-11339;1.00295;0;1.01349;-1193;1.00086;-534;1.00075;2009;1.00058;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p2";-8080;1.00401;0;1.01349;-830;1.00126;-47;1.00093;3257;.99991;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p3";-6440;1.00477;0;1.01349;-590;1.00154;323;1.00095;4115;.99882;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p4";-5471;1.00537;0;1.01349;-473;1.00174;975;1.00084;4884;.99745;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p5";-4725;1.00588;0;1.01349;-378;1.0019;1591;1.00051;5498;.99582;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p6";-4350;1.00632;0;1.01349;-225;1.00203;2121;.99998;6095;.99398;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p7";-4105;1.00673;0;1.01349;-49;1.00211;2607;.99927;6643;.99195;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p8";-3867;1.00712;270;1.01349;81;1.00213;3102;.9984;7148;.98973;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p9";-3626;1.00748;695;1.01336;418;1.0021;3553;.99736;7637;.98735;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p10";-3203;1.00782;1043;1.01301;826;1.00196;3973;.99617;8104;.9848;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p11";-3000;1.00812;1383;1.01249;1348;1.00168;4346;.99484;8546;.98209;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p12";-2486;1.0084;1763;1.0118;1862;1.00123;4718;.99339;8974;.97924;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p13";-1543;1.00863;2131;1.01092;2340;1.00061;5064;.99181;9392;.97625;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p14";-400;1.00877;2463;1.00986;2813;.99983;5391;.99012;9815;.97311;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p15";0;1.00881;2814;1.00863;3300;.99889;5729;.98832;10216;.96984;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p16";0;1.00881;3194;1.00723;3799;.99779;6077;.98641;10605;.96643;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p17";0;1.00881;3572;1.00563;4315;.99652;6452;.98438;10960;.96289;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p18";0;1.00881;3896;1.00384;4805;.99508;6828;.98223;11324;.95924;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p19";46;1.00881;4244;1.00189;5303;.99348;7165;.97995;11680;.95546;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p20";446;1.00881;4597;.99977;5736;.99171;7520;.97756;12004;.95156;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p21";728;1.00877;4935;.99747;6165;.9898;7885;.97505;12340;.94755;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p22";950;1.0087;5247;.995;6630;.98775;8237;.97242;12660;.94343;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p23";1231;1.00861;5557;.99237;7105;.98554;8591;.96967;12993;.93921;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p24";1542;1.00849;5845;.98959;7551;.98317;8969;.96681;13334;.93487;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p25";1961;1.00835;6131;.98667;7950;.98065;9383;.96382;13674;.93042;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p26";2357;1.00817;6405;.98361;8370;.97799;9804;.96069;14023;.92586;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p27";3093;1.00795;6743;.98041;8802;.9752;10234;.95742;14339;.92118;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p28";3794;1.00766;7058;.97704;9236;.97226;10651;.95401;14666;.9164;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p29";4560;1.0073;7380;.97351;9699;.96918;11040;.95046;15015;.9115;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p30";5195;1.00687;7648;.96982;10185;.96594;11455;.94678;15356;.90649;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p31";5596;1.00638;7982;.96599;10654;.96254;11852;.94295;15677;.90137;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p32";6141;1.00585;8307;.962;11122;.95899;12288;.939;16009;.89613;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p33";6925;1.00527;8632;.95784;11599;.95528;12697;.9349;16334;.89079;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p34";8176;1.00462;8929;.95352;12062;.95141;13127;.93067;16676;.88535;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p35";9381;1.00385;9233;.94906;12485;.94738;13597;.9263;17017;.87979;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p36";10372;1.00297;9557;.94445;12923;.94322;14052;.92175;17337;.87411;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p37";11338;1.002;9889;.93967;13389;.93891;14508;.91707;17689;.86832;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p38";12327;1.00094;10171;.93472;13854;.93445;14975;.91222;18066;.86241;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p39";13090;.99978;10518;.92964;14341;.92983;15427;.90723;18438;.85638;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p40";13941;.99855;10881;.92438;14852;.92504;15896;.90208;18818;.85023;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p41";15093;.99724;11231;.91895;15398;.92009;16339;.89679;19182;.84395;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p42";16167;.99582;11566;.91333;15899;.91495;16835;.89134;19553;.83755;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p43";17049;.99431;11935;.90755;16377;.90965;17309;.88573;19941;.83103;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p44";18006;.99271;12283;.9016;16881;.90419;17776;.87995;20306;.82438;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p45";19079;.99102;12564;.89545;17458;.89855;18303;.87402;20681;.81761;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p46";20395;.98923;12903;.88917;17996;.89273;18781;.86791;21065;.81071;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p47";21605;.98731;13278;.88272;18568;.88672;19311;.86164;21440;.80368;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p48";22495;.98528;13662;.87608;19140;.88053;19836;.8552;21777;.79653;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p49";23161;.98317;14067;.86925;19692;.87414;20331;.84858;22162;.78927;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p50";23887;.981;14468;.86222;20295;.86757;20782;.8418;22579;.78188;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p51";24856;.97876;14860;.85499;20925;.8608;21253;.83487;22961;.77435;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p52";26149;.97643;15259;.84756;21572;.85382;21736;.82779;23369;.76668;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p53";27553;.97398;15639;.83993;22166;.84662;22241;.82054;23783;.75889;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p54";29110;.9714;16051;.83212;22836;.83922;22750;.81311;24177;.75096;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p55";30798;.96867;16421;.82409;23505;.8316;23255;.80553;24580;.74288;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p56";32631;.96578;16821;.81587;24144;.82376;23800;.79777;25007;.73469;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p57";34824;.96272;17225;.80746;24767;.8157;24317;.78983;25447;.72635;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p58";36695;.95945;17670;.79885;25401;.80745;24855;.78171;25904;.71786;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p59";38763;.95601;18115;.79002;26029;.79896;25388;.77342;26346;.70921;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p60";41190;.95238;18541;.78096;26684;.79028;25929;.76495;26790;.70042;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p61";43670;.94852;18957;.77169;27317;.78138;26484;.75631;27230;.69149;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p62";46585;.94442;19420;.76221;28001;.77227;27050;.74747;27713;.68242;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p63";49444;.94005;19859;.75251;28718;.76292;27662;.73845;28202;.67317;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p64";52427;.93541;20288;.74258;29412;.75334;28260;.72923;28666;.66376;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p65";55644;.9305;20776;.73242;30116;.74353;28800;.71979;29122;.6542;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p66";59207;.92528;21234;.72203;30827;.73348;29380;.7102;29586;.64448;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p67";62973;.91973;21707;.71142;31551;.72319;30011;.7004;30108;.6346;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p68";66906;.91382;22197;.70056;32313;.71266;30704;.69038;30636;.62457;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p69";70503;.90755;22679;.68947;33121;.70189;31360;.68014;31150;.61435;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p70";74658;.90093;23143;.67812;33910;.69083;32013;.66967;31669;.60396;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p71";79157;.89393;23631;.66655;34729;.67952;32661;.659;32208;.59339;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p72";83506;.8865;24134;.65473;35513;.66794;33385;.64809;32775;.58263;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p73";87700;.87867;24694;.64266;36344;.6561;34160;.63695;33369;.57169;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p74";92027;.87046;25275;.63032;37237;.64398;34882;.62556;33973;.56056;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p75";97314;.86182;25878;.6177;38108;.63154;35694;.61392;34595;.54924;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p76";102641;.85269;26453;.60476;38995;.61883;36497;.60202;35273;.53769;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p77";108479;.84306;27060;.59152;39966;.60583;37373;.58986;36024;.52593;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p78";114604;.8329;27695;.578;41003;.5925;38330;.57738;36774;.51391;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p79";121722;.82214;28332;.56413;42068;.57881;39329;.56459;37511;.50165;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p80";128638;.81074;29032;.54998;43204;.56477;40369;.55147;38331;.48913;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p81";135938;.79868;29798;.53547;44410;.55036;41431;.53802;39230;.47634;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p82";143665;.78592;30617;.52055;45682;.53554;42492;.5242;40096;.46326;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p83";152175;.77245;31457;.50524;46997;.52031;43658;.51001;41087;.44987;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p84";161564;.75817;32343;.48952;48445;.50462;44891;.49544;42138;.43617;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p85";171459;.74302;33300;.47336;50010;.48845;46310;.48049;43238;.42211;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p86";182863;.72694;34350;.45672;51603;.47178;47727;.46503;44493;.40767;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p87";194467;.70979;35501;.43954;53341;.45456;49331;.44911;45895;.39284;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p88";207839;.69155;36671;.42177;55108;.43677;51136;.43264;47447;.37752;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p89";224166;.67206;37963;.40346;57196;.41838;53301;.41559;49289;.36169;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p90";242002;.65106;39430;.38449;59550;.39929;55673;.3978;51330;.34525;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p91";265123;.62834;41174;.36476;62387;.37944;58581;.37924;53755;.32812;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p92";290517;.60348;43289;.34417;65931;.35861;62047;.35968;56607;.31017;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p93";324232;.57623;45824;.32253;70218;.33662;66104;.33898;60211;.29129;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p94";363225;.54583;48830;.29959;75730;.31318;71795;.31693;64843;.27121;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p95";416346;.51175;52828;.27518;82526;.28792;79315;.29298;71067;.24957;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p96";494883;.47272;58856;.24877;92858;.26039;90570;.26652;80534;.22587;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p97";619688;.42631;68763;.21934;109572;.22941;109507;.23631;96919;.19902;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p98";875425;.36818;89893;.18496;146051;.19286;148715;.19978;129913;.16664999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99";1156317;.28609;114053;.14;185886;.14415;190828;.15017;165170;.12330999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.1";1247339;.27528;121800;.1343;197770;.13793;204119;.1438;175964;.11779999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.2";1352635;.26354;131201;.12821;212432;.13133;220466;.13699;188801;.11191999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.3";1478638;.25084;142813;.12165;231374;.12425;240479;.12964;204039;.10563999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.4";1641678;.23697;157216;.11451;255194;.11653;264814;.12162;224382;.09884999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.5";1864050;.22158;177595;.10665;286216;.10801;299309;.11279;253926;.09131999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.6";2184070;.20414;205528;.09777;329391;.09846;345714;.1028;293157;.08284999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.7";2700221;.18381;251579;.08749;401347;.08747;423365;.09128;353550;.07305999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.8";3771433;.15832;348086;.07491;543922;.07409;579399;.07714;476160;.06125999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.9";4927663;.12284;452679;.05751;696958;.05593;732576;.05781;603507;.04538999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.91";5346037;.11819;481697;.05525;737790;.05361;777577;.05537;641521;.04335999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.92";5854179;.11317;519270;.05284;794879;.05114;833231;.0528;679245;.04121999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.93";6371609;.10768;566359;.05024;861029;.04849;901948;.05;727133;.03895999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.94";7142625;.10174;631238;.04741;944788;.04562;990256;.04699;795035;.03652999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.95";8068309;.095;717885;.04425;1065946;.04247;1119490;.04368;887690;.03387999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.96";9424940;.08743;849789;.04066;1240003;.03891;1304267;.03994;1024553;.03091999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.97";11786443;.07859;1058099;.03642;1532390;.03478;1596229;.03559;1251905;.02749999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.98";16725716;.06753;1503432;.03112;2146660;.02967;2218434;.03027;1717636;.02330999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.99";22287608;.05184;1980781;.0236;2816610;.02251;2900542;.02286;2215661;.01757999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.991";24063932;.04976;2141752;.02261;3049297;.02158;3126459;.0219;2363849;.01683999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.992";26227672;.04749;2331157;.02153;3300456;.02056;3374834;.02085;2571230;.01604999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.993";28843416;.04504;2567048;.02037;3615024;.01947;3676071;.01973;2825381;.01519999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.994";32195226;.04232;2861110;.01908;4016488;.01826;4082619;.0185;3125189;.01424999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.995";36745732;.03931;3244550;.01766;4554985;.01693;4635548;.01714;3524309;.01320999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.996";43078168;.03588;3809822;.01604;5394878;.01542;5481400;.0156;4151653;.01203999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.997";53803524;.03182;4701366;.01412;6720313;.01361;6787932;.01376;5202533;.01064999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.998";76187464;.0268;6442341;.01178;9331835;.01138;9416788;.01151;7243228;.00891999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1992;"p99.999";2.101e+08;.01961;16984978;.00854;24785484;.00825;24955200;.00835;19598396;.00648999;1.834e+08;1.95609e+13;3.66136e+12;5.499e+12;5.499e+12;5.499e+12
"US";1993;"pall";110940.14;1;20262.1;1;30986.719;1;30986.719;1;30986.719;1;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p90p100";716356.63;.64571458;77572.33;.38284448;123175.03;.3975091;122586.93;.3956112;105438.69;.34027058;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p99p100";3071583.5;.27686855;274101.09;.13527773;435350.28;.14049576;453712.03;.14642145;363208.89;.11721437;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p0p50";4517.8907;.02036184;5543.2512;.13678867;8247.1153;.133075;9844.5999;.15885192;13692.637;.22094363;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p0p90";43671.636;.35428542;13894.296;.61715552;20743.574;.6024909;20808.918;.6043888;22714.278;.65972942;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p90p95";312729.85;.14094532;44723.073;.1103614;69399.421;.11198252;65539.198;.10575369;59985.542;.09679234;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p95p99";632083.4;.22790071;69501.711;.13720535;112350.73;.14503081;111115.32;.14343606;97812.574;.12626386;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p0p99";81034.647;.72313145;17698.07;.86472227;26902.239;.85950424;26716.767;.85357855;27630.94;.88278563;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p0";-29918;1;-26919;1;-2326;1;-1939;1;-1389;1;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p1";-10961;1.0027;0;1.01327;-1161;1.00075;-511;1.00063;2047;1.00045;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p2";-8445;1.00369;0;1.01327;-836;1.00112;-60;1.00079;3351;.99979;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p3";-6766;1.00445;0;1.01327;-601;1.00139;339;1.00081;4211;.99871;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p4";-5677;1.00506;0;1.01327;-498;1.00158;975;1.0007;4983;.99735;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p5";-5452;1.00557;0;1.01327;-416;1.00174;1604;1.00039;5670;.99574;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p6";-5295;1.00606;0;1.01327;-293;1.00187;2155;.99987;6306;.99391;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p7";-4599;1.00654;0;1.01327;-132;1.00196;2702;.99917;6880;.99187;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p8";-4202;1.00695;47;1.01327;0;1.002;3183;.9983;7455;.98965;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p9";-3593;1.00733;450;1.01325;232;1.002;3647;.99727;7965;.98724;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p10";-3437;1.00765;815;1.01303;623;1.00193;4047;.99609;8480;.98466;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
"US";1993;"p11";-2842;1.00796;1157;1.01263;1073;1.00173;4425;.99478;8944;.98192;1.857e+08;2.05999e+13;3.76237e+12;5.754e+12;5.754e+12;5.754e+12
